GRBname     Trig_ID     Trig_time_met  Trig_time_UTC               RA_ground     DEC_ground     Image_position_err  Image_SNR     T90           T90_err       T50           T50_err       Evt_start_sincetrig  Evt_stop_sincetrig  pcode   Trigger_method               XRT_detection  comment                T90_start
----------  ----------  -------------  --------------------------  ------------  -------------  ------------------  ------------  ------------  ------------  ------------  ------------  -------------------  ------------------  ------  ---------------------------  -------------  ---------------------  ---------
GRB120213A  514767      350785647.424  2012-02-13T00:27:19.539260  3.009915e+02  6.541338e+01   6.789403e-01        5.288822e+01  4.102800e+01  1.277639e+01  1.539200e+01  1.420563e+00  -239                 963                 1.0156  rate trigger                 Yes                                   -3.432
GRB120212A  514709      350730690.624  2012-02-12T09:11:22.741460  4.308660e+01  -1.803746e+01  1.632212e+00        1.510608e+01  5.000000e+00  2.236068e+00  2.000000e+00  1.414214e+00  -240                 962                 0.2266  rate trigger                 Yes                                   -0.624
GRB120211A  514586      350654315.968  2012-02-11T11:58:28.088540  8.777975e+01  -2.479116e+01  2.089839e+00        1.061242e+01  6.432000e+01  8.832058e+00  3.302400e+01  1.841655e+01  -695                 962                 0.6406  rate trigger                 Yes                                   -0.376
GRB120121A  512164      348831747.072  2012-01-21T09:42:19.266000  2.493631e+02  -2.396052e+01  1.387655e+00        1.904843e+01  2.680000e+01  3.419168e+00  1.149200e+01  2.614900e+00  -239                 1844                0.7031  rate trigger                 Yes                                   -9.628
GRB120119A  512035      348638678.016  2012-01-19T04:04:30.217780  1.200290e+02  -9.076593e+00  4.440628e-01        9.699945e+01  6.800000e+01  7.071068e+00  1.800000e+01  1.000000e+00  -239                 423                 1.0156  rate trigger                 Yes                                   -1.016
GRB120118B  512003      348598828.992  2012-01-18T17:00:21.195400  1.248656e+02  -7.182476e+00  1.165873e+00        2.442881e+01  2.030400e+01  2.695277e+00  9.484000e+00  1.350206e+00  -240                 962                 0.4023  rate trigger                 Yes                                   1.192
GRB120116A  511866      348429995.84   2012-01-16T18:06:28.050200  1.624524e+01  3.392552e+01   6.989145e-01        5.074226e+01  3.804400e+01  4.148432e+00  1.137200e+01  5.243816e-01  -240                 962                 0.8594  rate trigger                 Yes                                   -17.944
GRB120114A  511739      348250808.0    2012-01-14T16:20:00.217     3.179299e+02  5.702867e+01   2.053371e+00        1.088412e+01  4.800000e+01  1.600000e+00  2.720000e+01  1.600000e+00  -2                   8                   0.1426  ground detected              No                                    1.6
GRB120106A  511235      347552192.0    2012-01-06T14:16:24.245280  6.613048e+01  6.404894e+01   1.267312e+00        2.168413e+01  6.350000e+01  4.620838e+00  9.520000e+00  4.323847e+01  -811                 1409                0.7500  rate trigger                 Yes                                   -5.344
GRB120102A  510922      347163362.752  2012-01-02T02:15:55.012820  2.762237e+02  2.471338e+01   6.195295e-01        6.027993e+01  3.870800e+01  3.507323e+00  4.868000e+00  4.040792e-01  -240                 962                 0.7891  rate trigger                 Yes                                   6.528
GRB111229A  510736      346891080.0    2011-12-29T22:37:52.271700  7.661168e+01  -8.470424e+01  2.743200e+00        7.195090e+00  2.537200e+01  5.584181e+00  1.698000e+01  3.981319e+00  -239                 963                 0.7812  rate trigger                 Yes                                   -0.46
GRB111228A  510649      346779891.328  2011-12-28T15:44:43.604140  1.500634e+02  1.828399e+01   1.364535e+00        1.951116e+01  1.012440e+02  5.448429e+00  4.712000e+01  6.212890e-01  -239                 963                 0.3984  rate trigger                 Yes                                   0.86
GRB111225A  510341      346477845.504  2011-12-25T03:50:37.792220  1.315102e+01  5.157054e+01   1.290702e+00        2.112494e+01  1.057280e+02  2.617938e+01  4.387200e+01  1.281017e+01  -240                 963                 0.9375  rate trigger                 Yes                                   -7.216
GRB111215A  509717      345650656.0    2011-12-15T14:04:08.321280  3.495480e+02  3.247560e+01   2.452350e+00        8.445566e+00  3.738200e+02  9.322025e+01  1.549800e+02  1.104617e+02  -239                 963                 0.4648  image trigger                Yes                                   7.604
GRB111212A  509543      345374594.752  2011-12-12T09:23:07.084300  3.104417e+02  -6.858488e+01  1.754206e+00        1.362799e+01  5.630400e+01  9.350303e+00  2.537600e+01  7.660859e+00  -240                 962                 0.3594  rate trigger                 Yes                                   -1.768
GRB111210A  509419      345220630.848  2011-12-10T14:37:03.186460  1.914943e+02  -7.175156e+00  1.702848e+00        1.421894e+01  2.516000e+00  1.320606e-01  2.116000e+00  8.653327e-02  -240                 962                 1.0000  rate trigger                 Yes                                   -2.224
GRB111209A  509337      345107960.0    2011-12-09T07:19:12.342960  1.434991e+01  -4.679911e+01  4.792931e-01        8.697659e+01  8.109680e+02  5.210948e+01  2.432760e+02  1.685829e+01  -239                 963                 1.0156  image trigger                Yes                                   23.144
GRB111208A  509285      345025696.0    2011-12-08T08:28:08.346     2.902176e+02  4.067527e+01   2.384014e+00        8.793518e+00  1.680000e+02  1.600000e+00  9.280000e+01  1.600000e+00  4                    14                  0.0674  ground detected              Yes                                   8.0
GRB111207A  509245      344960220.8    2011-12-07T14:16:53.149     9.291712e+01  -3.950955e+01  2.406452e+00        8.676621e+00  1.600000e+01  1.600000e+00  9.600000e+00  1.600000e+00  1                    11                  1.0000  ground detected              No                                    0.0
GRB111204A  509018      344698656.0    2011-12-04T13:37:28.359180  3.366572e+02  -3.141474e+01  2.236975e+00        9.629472e+00  4.800000e+01  2.262742e+01  3.200000e+01  1.600000e+01  -815                 963                 0.7500  image trigger                Yes                                   33.0
GRB111201A  508800      344442169.6    2011-12-01T14:22:41.969     1.904864e+02  3.299368e+01   1.947416e+00        1.173985e+01  2.080000e+01  1.600000e+00  1.120000e+01  1.600000e+00  -1                   9                   0.2812  ground detected              Yes                                   0.0
GRB111129A  508712      344276301.952  2011-11-29T16:18:14.327920  3.074205e+02  -5.271917e+01  2.117215e+00        1.041693e+01  8.476000e+00  1.277693e+00  5.596000e+00  1.318484e+00  -621                 962                 0.6172  rate trigger                 Yes                                   -6.064
GRB111126A  48079001    344026670.796  2011-11-26T18:57:43.182     2.760295e+02  5.146837e+01   2.472716e+00        8.346373e+00  6.719999e-01  3.939543e-02  5.519999e-01  3.360476e-01  -1190                99                  N/A     ground detected during slew  No                                    0.008
GRB111123A  508319      343764808.704  2011-11-23T18:13:21.100200  1.548454e+02  -2.063885e+01  1.122674e+00        2.578264e+01  2.900000e+02  8.809086e+01  8.100000e+01  7.615773e+00  -240                 962                 0.8125  rate trigger                 Yes                                   3.296
GRB111121A  508161      343585592.232  2011-11-21T16:26:24.635300  1.547471e+02  -4.666956e+01  1.023305e+00        2.943237e+01  1.133320e+02  2.042031e+01  5.085600e+01  4.199758e+00  -239                 963                 0.6484  rate trigger                 Yes                                   -0.024
GRB111117A  507901      343224829.504  2011-11-17T12:13:41.921600  1.270596e+01  2.300997e+01   1.772133e+00        1.343147e+01  4.639999e-01  5.366561e-02  3.399999e-01  4.308127e-02  -240                 963                 0.5547  rate trigger                 Yes                                   0.036
GRB111109A  507342      342500273.6    2011-11-09T02:57:46.046320  1.182477e+02  -4.158894e+01  1.929087e+00        1.189797e+01  1.300000e+01  3.162278e+00  6.000000e+00  2.828427e+00  -240                 963                 0.9141  rate trigger                 Yes                                   -5.6
GRB111107A  507185      342319831.552  2011-11-07T00:50:24.005480  1.294852e+02  -6.651972e+01  1.157621e+00        2.467796e+01  3.107200e+01  7.152555e+00  1.108800e+01  2.669843e+00  -240                 963                 0.7188  rate trigger                 Yes                                   0.768
GRB111103B  506903      342010751.488  2011-11-03T10:59:03.953720  2.656909e+02  1.605117e+00   4.909945e-01        8.403059e+01  1.447760e+02  3.390184e+01  3.161600e+01  9.063421e-01  -239                 903                 0.9062  rate trigger                 Yes                                   0.096
GRB111103A  506902      342009321.024  2011-11-03T10:35:13.489780  3.271112e+02  -1.053232e+01  1.141706e+00        2.517085e+01  1.161600e+01  4.493195e-01  7.044000e+00  2.114139e+00  -239                 963                 0.3164  rate trigger                 No                                    -0.016
GRB111029A  506519      341574288.0    2011-10-29T09:44:40.483020  4.478447e+01  5.710394e+01   1.167630e+00        2.437632e+01  7.196000e+00  7.906478e-01  3.696000e+00  4.881475e-01  -239                 963                 0.7500  image trigger                Yes                                   21.196
GRB111026A  506291      341304456.512  2011-10-26T06:47:29.005720  2.442564e+02  -4.743866e+01  1.805340e+00        1.307994e+01  3.580000e+00  1.064218e+00  1.544000e+00  5.188448e-01  -240                 963                 1.0000  rate trigger                 No                                    0.012
GRB111022B  506074      340996392.0    2011-10-22T17:13:04.505940  1.089233e+02  4.965972e+01   2.107689e+00        1.048425e+01  8.302800e+01  1.296728e+01  4.395200e+01  1.610591e+01  -371                 963                 0.8203  image trigger                Yes                                   -29.444
GRB111022A  506070      340992432.448  2011-10-22T16:07:04.954100  2.758715e+02  -2.366705e+01  9.231475e-01        3.409817e+01  2.282000e+01  4.282616e+00  8.176000e+00  9.848938e-01  -239                 963                 0.6641  rate trigger                 Yes                                   -14.22
GRB111020A  505926      340785236.544  2011-10-20T06:33:49.058300  2.870265e+02  -3.803459e+01  2.049884e+00        1.090914e+01  3.840000e-01  9.329524e-02  1.760001e-01  4.525484e-02  -240                 963                 0.7422  rate trigger                 Yes                                   -0.008
GRB111018A  505801      340651592.0    2011-10-18T17:26:24.519600  2.714816e+02  -3.880165e+00  2.049475e+00        1.091226e+01  3.270800e+01  4.215587e+00  2.260400e+01  1.401177e+01  -239                 963                 0.8047  image trigger                Yes                                   -0.584
